x= 0 y= 0 yaw= -0.000327899 dt= 0.213[-2.12096,-1.24803|-2.12031,-1.24757][-2.10233,-1.24801|-2.1017,-1.24758][-2.08615,-1.24804|-2.08548,-1.24759][-1.88414,-1.24804|-1.88355,-1.24759][-1.84227,-1.24799|-1.84176,-1.24758][-1.75188,-1.24805|-1.75123,-1.24759][-1.69378,-1.24805|-1.69321,-1.24757][-1.49636,-1.24797|-1.49593,-1.24758][-1.49175,-1.24798|-1.49129,-1.24758][-1.4778,-1.248|-1.47736,-1.24758]
x= 0.00179199 y= 6.3697e-10 yaw= -0.0012341 dt= 0.153[-2.12188,-1.24862|-2.11925,-1.24703][-2.10315,-1.24851|-2.10064,-1.24701][-2.08705,-1.24856|-2.08448,-1.24703][-1.88503,-1.24857|-1.88263,-1.24703][-1.84295,-1.24855|-1.84079,-1.24699][-1.75266,-1.24861|-1.75047,-1.24705][-1.69446,-1.24862|-1.69241,-1.24704][-1.49699,-1.24859|-1.49515,-1.24697][-1.49243,-1.2486|-1.49054,-1.24698][-1.47843,-1.24865|-1.47661,-1.24699]
x= 0.00680382 y= -1.68692e-08 yaw= -0.00200547 dt= 0.228[-2.12426,-1.25014|-2.11676,-1.24561][-2.10507,-1.24987|-2.09807,-1.2455][-2.08922,-1.24997|-2.08202,-1.24555][-1.88723,-1.24998|-1.88048,-1.24556][-1.84491,-1.25058|-1.83851,-1.24554][-1.7546,-1.25004|-1.74844,-1.2456][-1.69637,-1.25|-1.69037,-1.24561][-1.49849,-1.25004|-1.49337,-1.24558][-1.49396,-1.25003|-1.48883,-1.24559][-1.48002,-1.25007|-1.47487,-1.24563]
x= 0.0122853 y= 8.21472e-08 yaw= -0.0032712 dt= 0.156[-2.12451,-1.25051|-2.11641,-1.24552][-2.10503,-1.25003|-2.09729,-1.24525][-2.08929,-1.25026|-2.08149,-1.24535][-1.88791,-1.25093|-1.88025,-1.24536][-1.75474,-1.25038|-1.74811,-1.24542][-1.69677,-1.25026|-1.69009,-1.24538][-1.4985,-1.25054|-1.49295,-1.24542][-1.49404,-1.25043|-1.48843,-1.24541][-1.48027,-1.25034|-1.47454,-1.24544][-1.45226,-1.25046|-1.44683,-1.24545]
x= 0.0226425 y= 6.20369e-07 yaw= -0.00719034 dt= 0.218[-2.16594,-1.24871|-2.15045,-1.23925][-2.15646,-1.2483|-2.141,-1.23883][-1.44739,-1.24808|-1.43713,-1.23904][-1.30395,-1.24851|-1.29417,-1.23867][-0.389839,-1.24808|-0.387636,-1.23875][-0.366484,-1.24804|-0.364544,-1.23872][-0.355672,-1.24783|-0.353307,-1.23872][-1.98401,-1.24562|-1.96962,-1.23672][-1.97653,-1.24552|-1.96218,-1.2367][-1.96508,-1.24554|-1.95082,-1.23665]
x= 0.0365281 y= 2.94136e-06 yaw= -0.0124648 dt= 0.226[-1.82638,-1.23615|-1.80796,-1.23581][-2.12508,-1.24285|-2.10499,-1.23081][-2.05173,-1.24169|-2.03226,-1.22975][-2.04689,-1.24117|-2.02787,-1.22912][-2.01211,-1.2407|-1.99268,-1.22843][-1.75039,-1.24053|-1.73389,-1.22859][-1.72223,-1.24072|-1.70586,-1.22877][-1.69205,-1.24129|-1.67637,-1.2294][-1.67371,-1.24072|-1.65838,-1.22882][-1.66695,-1.24061|-1.65122,-1.2287]
x= 0.0471574 y= 4.98582e-06 yaw= -0.01474 dt= 0.152[-1.82456,-1.23491|-1.81076,-1.22558][-2.17012,-1.23798|-2.15411,-1.2283][-2.15376,-1.23719|-2.13794,-1.22749][-2.12827,-1.23719|-2.1122,-1.22751][-1.83219,-1.23694|-1.81834,-1.22762][-1.6791,-1.23716|-1.66633,-1.22779][-1.63942,-1.23661|-1.62673,-1.22712][-1.4988,-1.23738|-1.48765,-1.2275][-1.47642,-1.23634|-1.46497,-1.22687][-1.44662,-1.23705|-1.43503,-1.22765]
x= 0.0581334 y= 7.0197e-06 yaw= -0.0163919 dt= 0.151[-2.16837,-1.23299|-2.15113,-1.2234][-1.97068,-1.23255|-1.95529,-1.22283][-1.91255,-1.23256|-1.89764,-1.22305][-1.81212,-1.23193|-1.79797,-1.2223][-1.66799,-1.23289|-1.65456,-1.22302][-1.4935,-1.23264|-1.48111,-1.22258][-1.45915,-1.23212|-1.44725,-1.22217][-1.43499,-1.23227|-1.4238,-1.22229][-0.900421,-1.2333|-0.893307,-1.22351][-0.75209,-1.23261|-0.746359,-1.22255]
x= 0.0775434 y= 8.81583e-06 yaw= -0.0220178 dt= 0.215[1.05137,-0.891381|1.05141,-0.891418][-1.80049,-1.22789|-1.79268,-1.21871][-1.66275,-1.22649|-1.6501,-1.21966][-1.83337,-1.21983|-1.82238,-1.21624][-1.75452,-1.22544|-1.74843,-1.21667][-2.09729,-1.22832|-2.06875,-1.21174][-1.8333,-1.22888|-1.80857,-1.21148][-1.76727,-1.21923|-1.76473,-1.2114][-1.75193,-1.22845|-1.72779,-1.21182][-1.71433,-1.22885|-1.6908,-1.21184]
x= 0.0988571 y= 1.07008e-05 yaw= -0.0243671 dt= 0.211[-1.76866,-1.21935|-1.74172,-1.2016][-1.77098,-1.21654|-1.72659,-1.21068][-1.79693,-1.21426|-1.7705,-1.19681][-1.7508,-1.21782|-1.73289,-1.20826][-1.72056,-1.21192|-1.71541,-1.20654][-1.80201,-1.20879|-1.77502,-1.19052][-1.77458,-1.21473|-1.77195,-1.2033][-1.76856,-1.21312|-1.74161,-1.1955][-2.06795,-1.22004|-2.0356,-1.20123][-2.04339,-1.22041|-2.01221,-1.20154]
x= 0.121324 y= 1.00936e-05 yaw= -0.0282429 dt= 0.22[-1.80289,-1.20921|-1.77365,-1.18976][-1.79129,-1.20497|-1.78321,-1.19922][-2.11004,-1.21105|-2.07805,-1.19173][-1.81528,-1.19999|-1.8066,-1.19468][-1.79601,-1.19856|-1.78712,-1.19258][-1.72276,-1.21107|-1.69542,-1.1918][-1.61255,-1.21077|-1.58719,-1.19121][-1.44723,-1.21108|-1.42403,-1.19145][-1.41407,-1.2108|-1.39134,-1.19151][-1.39818,-1.2109|-1.37538,-1.19157]
x= 0.135959 y= 1.02771e-05 yaw= -0.030563 dt= 0.145[-1.81007,-1.19654|-1.7908,-1.18381][-1.79118,-1.19521|-1.77179,-1.1824][-1.79654,-1.19055|-1.77733,-1.17785][-2.08198,-1.20087|-2.05967,-1.18781][-2.06633,-1.20082|-2.0441,-1.1878][-1.79531,-1.19984|-1.77601,-1.187][-1.66233,-1.20054|-1.64453,-1.18772][-0.885162,-1.20116|-0.875809,-1.18784][-0.86435,-1.20098|-0.855425,-1.18764][-0.855709,-1.20098|-0.847013,-1.18759]
x= 0.158156 y= 1.18451e-05 yaw= -0.0332435 dt= 0.221[0.102402,-1.19305|0.10089,-1.17763][-1.80224,-1.19377|-1.77205,-1.17433][-1.94165,-1.19393|-1.90992,-1.17455][-1.88951,-1.18522|-1.85799,-1.16511][-1.64231,-1.19327|-1.61464,-1.17496][-0.555041,-1.19419|-0.546193,-1.1747][-0.520549,-1.1947|-0.512053,-1.17498][-0.475061,-1.19439|-0.467695,-1.17449][-0.459552,-1.19418|-0.451962,-1.17451][-0.439442,-1.1941|-0.431992,-1.1745]
x= 0.17316 y= 1.30963e-05 yaw= -0.0345737 dt= 0.15[0.341116,-2.23459|0.338743,-2.22185][0.388039,-2.2347|0.385036,-2.222][0.588335,-2.23454|0.584593,-2.22185][0.620759,-2.2345|0.61696,-2.22184][0.658156,-2.2347|0.654245,-2.222][0.692315,-2.23475|0.688019,-2.22197][0.841968,-2.23464|0.836944,-2.2219][0.884846,-2.23484|0.879436,-2.22211][0.897705,-2.23486|0.892298,-2.22213][0.205788,-2.23159|0.204237,-2.21885]
x= 0.188775 y= 1.47222e-05 yaw= -0.0356259 dt= 0.158[0.320174,-2.22808|0.317857,-2.21429][0.380326,-2.22664|0.377168,-2.21245][0.567859,-2.22686|0.564584,-2.21266][0.867543,-2.2265|0.86191,-2.21243][0.898316,-2.22672|0.892135,-2.21267][0.935566,-2.22706|0.929237,-2.213][0.982726,-2.22724|0.97667,-2.21318][0.231386,-2.2227|0.229086,-2.20863][0.392604,-2.22248|0.389482,-2.2084][0.416615,-2.22273|0.412923,-2.20869]
x= 0.205209 y= 1.66578e-05 yaw= -0.0369529 dt= 0.164[0.199805,-2.22009|0.197444,-2.20493][0.21184,-2.21969|0.208802,-2.20461][0.287051,-2.21821|0.28485,-2.20386][0.340665,-2.21799|0.339167,-2.20364][0.383025,-2.21836|0.381561,-2.20393][0.430818,-2.21895|0.42719,-2.20441][0.481589,-2.21914|0.478232,-2.2045][0.658339,-2.219|0.653955,-2.20392][0.792199,-2.21737|0.786684,-2.2036][0.896904,-2.21843|0.892152,-2.20391]
x= 0.227083 y= 2.0098e-05 yaw= -0.0407444 dt= 0.218[0.835311,-2.2144|0.827328,-2.1965][0.269295,-2.21176|0.265724,-2.19264][0.617925,-2.21258|0.611674,-2.19341][0.727044,-2.2125|0.721271,-2.19245][0.898569,-2.21107|0.89015,-2.19281][0.33352,-2.20817|0.329901,-2.18808][0.697454,-2.20814|0.691211,-2.18837][0.809883,-2.20747|0.802327,-2.18769][0.889957,-2.20708|0.881724,-2.18825][1.00042,-2.20865|0.992541,-2.18922]
x= 0.241348 y= 2.23739e-05 yaw= -0.041967 dt= 0.142[0.333367,-2.20401|0.331091,-2.19208][0.696176,-2.2042|0.692373,-2.19206][0.808641,-2.20343|0.803982,-2.19139][0.88865,-2.20316|0.883473,-2.191][0.231215,-2.20033|0.229768,-2.18805][0.25637,-2.20011|0.254448,-2.18724][0.588744,-2.2007|0.585572,-2.18855][0.602023,-2.19988|0.598299,-2.18764][0.629301,-2.19966|0.625859,-2.18729][0.674899,-2.19953|0.671269,-2.18723]
x= 0.263519 y= 2.59992e-05 yaw= -0.0439703 dt= 0.22[0.22356,-2.19616|0.221211,-2.1754][0.279086,-2.19495|0.277768,-2.17506][0.376153,-2.19627|0.37269,-2.17602][0.384356,-2.19641|0.380848,-2.17619][0.441631,-2.19675|0.438293,-2.17695][0.544047,-2.19687|0.538946,-2.17734][0.56882,-2.19627|0.563603,-2.17629][0.593659,-2.19582|0.588142,-2.17581][0.61656,-2.19544|0.611742,-2.17553][0.730965,-2.19545|0.724405,-2.17559]
x= 0.284979 y= 2.98415e-05 yaw= -0.0455153 dt= 0.212[0.250376,-2.18688|0.249028,-2.1678][0.345148,-2.18761|0.342636,-2.1684][0.461815,-2.18827|0.459195,-2.16918][0.55209,-2.1881|0.547677,-2.16907][0.568627,-2.1877|0.563982,-2.16873][0.718432,-2.1877|0.712127,-2.16776][0.860591,-2.18701|0.853492,-2.16703][0.906822,-2.18703|0.898757,-2.16738][0.975238,-2.18692|0.966576,-2.16748][0.996946,-2.18715|0.988319,-2.16743]
x= 0.300235 y= 3.31387e-05 yaw= -0.0464071 dt= 0.154[0.227904,-2.1776|0.228136,-2.16261][0.440679,-2.1784|0.437741,-2.16354][0.680895,-2.17752|0.675958,-2.16199][0.778379,-2.17742|0.773336,-2.16238][0.914412,-2.17756|0.908401,-2.16227][0.99602,-2.17717|0.989749,-2.16254][0.3496,-2.17366|0.34672,-2.15845][0.396525,-2.17429|0.393632,-2.15876][0.453661,-2.17264|0.450717,-2.15789][0.555382,-2.17241|0.551339,-2.15758]
x= 0.32692 y= -0.00144235 yaw= -0.0561048 dt= 0.214[0.224522,-2.17069|0.22219,-2.15133][0.299612,-2.16469|0.296594,-2.14593][0.373257,-2.16687|0.369347,-2.14831][0.397738,-2.167|0.393712,-2.14839][0.442059,-2.16651|0.437467,-2.14787][0.508661,-2.16603|0.504053,-2.1472][0.543868,-2.1663|0.539043,-2.14753][0.556171,-2.16634|0.551239,-2.14766][0.568239,-2.1663|0.563327,-2.14765][0.715589,-2.1671|0.708848,-2.14849]
x= 0.348712 y= -0.00143966 yaw= -0.0562801 dt= 0.217[0.814563,-2.16249|0.807224,-2.14331][0.923284,-2.16189|0.915691,-2.14276][0.985997,-2.16124|0.977176,-2.14171][0.307907,-2.15671|0.305248,-2.13718][0.361143,-2.15729|0.357106,-2.13805][0.413616,-2.15741|0.410447,-2.13831][0.504017,-2.15665|0.499293,-2.1373][0.512586,-2.15676|0.508108,-2.13737][0.52666,-2.15683|0.521465,-2.13745][0.556249,-2.15695|0.550832,-2.13762]
x= 0.362368 y= -0.00143668 yaw= -0.0556357 dt= 0.136[0.482399,-2.15044|0.479934,-2.1368][0.834025,-2.15118|0.828932,-2.13764][0.910718,-2.15053|0.905103,-2.1375][0.992676,-2.1492|0.986832,-2.13704][0.28776,-2.14404|0.285901,-2.1321][0.5594,-2.14629|0.556503,-2.13272][0.614324,-2.14805|0.611768,-2.13343][0.687814,-2.15115|0.684811,-2.13383][0.797057,-2.14737|0.792097,-2.13316][0.873171,-2.14583|0.868046,-2.13305]
x= 0.376709 y= -0.00143411 yaw= -0.0561632 dt= 0.142[0.288631,-2.14601|0.286099,-2.13167][0.242123,-2.14064|0.240545,-2.12678][0.32565,-2.14194|0.323363,-2.12799][0.357085,-2.14206|0.354842,-2.12857][0.397855,-2.14146|0.395592,-2.12802][0.43208,-2.14152|0.429737,-2.12818][0.475381,-2.14196|0.471913,-2.12856][0.499905,-2.1423|0.496499,-2.12871][0.531131,-2.14218|0.527595,-2.1285][0.625459,-2.14655|0.621521,-2.13162]
x= 0.392076 y= -0.00143068 yaw= -0.0568993 dt= 0.154[1.03378,-2.14005|1.02726,-2.12639][0.272044,-2.13772|0.269545,-2.12407][0.430916,-2.13206|0.42804,-2.1187][0.483714,-2.13219|0.480663,-2.11878][0.575771,-2.13346|0.572207,-2.11994][0.583605,-2.13365|0.580032,-2.12007][0.593304,-2.13368|0.589375,-2.12009][0.837901,-2.13241|0.833068,-2.11898][0.86543,-2.13269|0.859862,-2.11946][0.930609,-2.13367|0.924413,-2.1201]
x= 0.407708 y= -0.00142859 yaw= -0.0558837 dt= 0.154[0.430727,-2.13201|0.428149,-2.11837][0.483934,-2.13203|0.480607,-2.1185][0.576143,-2.13298|0.572073,-2.11975][0.584,-2.13309|0.579856,-2.11994][0.59343,-2.13309|0.589493,-2.11998][0.837672,-2.13234|0.832516,-2.1187][0.86557,-2.13252|0.859868,-2.11899][0.93071,-2.13309|0.924627,-2.11996][0.965162,-2.13268|0.959171,-2.11934][0.254889,-2.12854|0.253195,-2.11512]
x= 0.42286 y= -0.00142678 yaw= -0.0565914 dt= 0.151[0.488178,-2.12356|0.484861,-2.11006][0.703763,-2.12352|0.698874,-2.11147][0.846872,-2.12317|0.841919,-2.1097][0.997824,-2.12288|0.991087,-2.10953][1.07497,-2.12237|1.06824,-2.10882][0.376802,-2.11973|0.374219,-2.10622][0.517556,-2.11943|0.514179,-2.10596][0.547439,-2.11977|0.544267,-2.10619][0.572059,-2.12033|0.568536,-2.10667][0.621586,-2.12062|0.617217,-2.10694]
x= 0.437962 y= -0.00142433 yaw= -0.0573258 dt= 0.151[0.376892,-2.11938|0.374408,-2.10626][0.517568,-2.11944|0.514268,-2.10596][0.547647,-2.11977|0.543961,-2.10631][0.659964,-2.11922|0.65585,-2.10579][0.860053,-2.11932|0.854711,-2.10568][0.89062,-2.11965|0.884723,-2.10598][0.972957,-2.11789|0.967335,-2.10403][1.00961,-2.11895|1.00374,-2.1054][0.275692,-2.11743|0.273174,-2.10378][0.341098,-2.11481|0.338988,-2.10186]
x= 0.460575 y= -0.00142094 yaw= -0.0590889 dt= 0.226[0.246707,-2.11155|0.244516,-2.09011][0.333265,-2.10947|0.329874,-2.08947][0.355876,-2.10956|0.352255,-2.08943][0.648834,-2.10908|0.642573,-2.08937][0.736709,-2.10957|0.729614,-2.08951][0.794274,-2.10942|0.786629,-2.08929][0.870313,-2.11002|0.861875,-2.08949][0.888238,-2.11057|0.879518,-2.08957][0.908118,-2.11119|0.899393,-2.08962][1.08082,-2.11029|1.0703,-2.08815]
x= 0.476259 y= -0.00141735 yaw= -0.0597642 dt= 0.165[0.545016,-2.10236|0.540663,-2.08775][0.724643,-2.10242|0.719049,-2.08775][0.814466,-2.10219|0.808523,-2.08753][0.927409,-2.10262|0.92025,-2.08801][0.2645,-2.09804|0.261852,-2.08336][0.369088,-2.09733|0.366133,-2.08267][0.397467,-2.09785|0.394507,-2.08316][0.430205,-2.09846|0.426945,-2.08383][0.460429,-2.09845|0.4569,-2.08379][0.553449,-2.09825|0.549184,-2.08358]
x= 0.498779 y= -0.00141351 yaw= -0.0608081 dt= 0.225[0.876113,-2.09506|0.86721,-2.07567][-0.190584,-1.02171|-0.187113,-1.00224][0.404217,-2.09239|0.398585,-2.07243][0.478073,-2.09211|0.473427,-2.07252][0.558011,-2.0923|0.55277,-2.07236][0.682242,-2.09103|0.675419,-2.07167][0.73153,-2.09144|0.722977,-2.0719][0.857249,-2.09139|0.848732,-2.07204][0.902302,-2.09006|0.892929,-2.07001][0.936436,-2.09128|0.925858,-2.07176]
x= 0.520155 y= -0.00141 yaw= -0.0659919 dt= 0.21[-0.19021,-1.02105|-0.187046,-1.00275][0.392489,-2.08364|0.388518,-2.06457][0.718941,-2.08383|0.712067,-2.06407][0.766974,-2.08321|0.76133,-2.064][0.897387,-2.08341|0.888855,-2.06396][0.2619,-2.07801|0.259768,-2.05947][0.440045,-2.07939|0.435496,-2.06079][0.462224,-2.07919|0.45701,-2.06058][0.482919,-2.07902|0.477393,-2.06074][0.507284,-2.07912|0.501968,-2.06103]
x= 0.535765 y= -0.00140755 yaw= -0.0665193 dt= 0.155[-0.189802,-1.01934|-0.187213,-1.00497][0.261733,-2.07551|0.259852,-2.06176][0.653473,-2.07555|0.64872,-2.06188][0.673167,-2.07591|0.668433,-2.06234][0.823657,-2.07526|0.818241,-2.06144][0.870883,-2.07552|0.865168,-2.06178][0.998976,-2.07584|0.992129,-2.06227][0.665424,-2.07182|0.660718,-2.05824][0.486691,-2.06744|0.482923,-2.0536][0.506442,-2.06756|0.502589,-2.05372]
x= 0.550801 y= -0.00140513 yaw= -0.0672914 dt= 0.149[0.486955,-2.06704|0.4835,-2.05388][0.506593,-2.06719|0.503121,-2.054][0.533496,-2.06743|0.530005,-2.05417][0.804181,-2.0665|0.798973,-2.05349][0.831588,-2.06561|0.826299,-2.05295][0.848226,-2.06565|0.842879,-2.05296][0.870795,-2.06637|0.865043,-2.05342][0.232042,-2.06438|0.230039,-2.05129][0.280737,-2.0627|0.27888,-2.04962][0.399196,-2.06323|0.396679,-2.05001]
x= 0.564737 y= -0.00140328 yaw= -0.0681271 dt= 0.138[0.279826,-2.06216|0.278991,-2.04987][0.399207,-2.06245|0.396714,-2.0504][0.422707,-2.06219|0.420305,-2.05009][0.440665,-2.06191|0.437379,-2.04969][0.592821,-2.06252|0.58946,-2.05044][0.601103,-2.06249|0.597501,-2.05042][0.653806,-2.0619|0.650288,-2.04964][0.677972,-2.05986|0.674311,-2.04725][0.907896,-2.0624|0.90201,-2.05028][0.411189,-2.0583|0.408829,-2.04625]
x= 0.587194 y= -0.001401 yaw= -0.0689037 dt= 0.223[0.662846,-2.05481|0.656089,-2.03587][0.683069,-2.05501|0.676112,-2.03604][0.769861,-2.05491|0.762654,-2.03595][0.913342,-2.05497|0.904287,-2.03639][0.45939,-2.05273|0.454244,-2.03372][0.69064,-2.0537|0.683677,-2.03406][0.805546,-2.0508|0.797698,-2.0317][0.832578,-2.0527|0.824634,-2.03366][0.929842,-2.0534|0.920522,-2.03451][0.942252,-2.05276|0.93241,-2.03416]
x= 0.608555 y= -0.0013993 yaw= -0.0690634 dt= 0.212[0.608621,-2.04585|0.602919,-2.02702][0.913891,-2.04532|0.905205,-2.02673][0.403697,-2.04524|0.400147,-2.02628][0.570986,-2.04474|0.565582,-2.02549][0.765125,-2.04385|0.758425,-2.02455][0.797453,-2.04373|0.790014,-2.02453][0.816675,-2.04386|0.809124,-2.02467][0.870177,-2.04375|0.861603,-2.02458][0.264739,-2.04195|0.261935,-2.02304][0.722544,-2.03919|0.715699,-2.02034]
x= 0.625107 y= -0.00139627 yaw= -0.0760169 dt= 0.167[0.387833,-2.03483|0.384529,-2.02008][0.441683,-2.03301|0.437892,-2.01829][0.467276,-2.03308|0.463403,-2.01833][0.547319,-2.03317|0.542759,-2.01843][0.563633,-2.03331|0.558937,-2.01866][0.661724,-2.03319|0.656625,-2.01837][0.681409,-2.03304|0.676118,-2.0182][0.730673,-2.03273|0.724656,-2.01798][0.835835,-2.03265|0.829511,-2.01784][0.889292,-2.03228|0.882172,-2.01754]
x= 0.640521 y= -0.00139368 yaw= -0.0775144 dt= 0.153[0.31081,-1.99557|0.308511,-1.98219][0.786132,-2.02745|0.781951,-2.01362][0.380448,-2.02531|0.376987,-2.01193][0.457951,-2.02476|0.455084,-2.01077][0.493776,-2.02462|0.490603,-2.01066][0.533261,-2.02455|0.529361,-2.01081][0.638712,-2.0243|0.634273,-2.01063][0.661539,-2.0243|0.657142,-2.01054][0.698812,-2.02403|0.694084,-2.01027][0.734882,-2.02391|0.729262,-2.01006]
x= 0.65536 y= -0.00139141 yaw= -0.0773579 dt= 0.147[0.311208,-1.99557|0.308753,-1.98236][0.422988,-2.0209|0.421514,-2.00755][0.519356,-2.0205|0.515195,-2.00737][0.548529,-2.02046|0.544543,-2.00724][0.719168,-2.01981|0.714058,-2.00678][0.765689,-2.01947|0.761103,-2.00658][0.870861,-2.01944|0.865409,-2.00621][0.914721,-2.01873|0.909362,-2.00595][0.370452,-2.01619|0.369107,-2.00283][0.395029,-2.01635|0.393492,-2.00299]
x= 0.669767 y= -0.00138893 yaw= -0.0781198 dt= 0.143[0.311751,-1.99576|0.309207,-1.98275][0.369597,-2.01599|0.368071,-2.00323][0.395162,-2.016|0.39249,-2.00339][0.487172,-2.01564|0.483725,-2.00298][0.498549,-2.01534|0.495068,-2.00275][0.5637,-2.01505|0.560161,-2.00238][0.534243,-2.01078|0.531335,-1.99754][0.582538,-2.01053|0.579033,-1.9974][0.673869,-2.01102|0.669041,-1.99787][0.706009,-2.01044|0.701567,-1.99739]
